Timestamp,Collar,Origin_Plot,Destination_Plot,meanFlux,sdFlux,meanSM,meanT5,meanT20
2018-04-06T15:26:04Z,20,MSLE,HSLE,2.123333333333333,0.6727803009403094,0.4477033920940171,8.737160523504272,7.7
2018-04-13T17:54:37Z,85,HSHE,HSHE,2.9633333333333334,0.2746512940681935,0.3309613095238095,15.717969426406926,9.5
2018-04-13T17:42:41Z,86,HSHE,HSHE,2.8233333333333333,0.21939310229205772,0.4064471726190476,14.796464488636364,9.3
2018-04-13T17:49:03Z,87,HSHE,HSHE,3.086666666666667,0.14571661996262922,0.3503705357142857,17.056895833333332,9.5
2018-04-13T17:36:14Z,88,HSHE,HSHE,2.683333333333333,0.11590225767142481,0.34317113095238094,14.67974641504329,9.3
2018-04-13T18:23:47Z,105,HSHE,HSHE,2.9433333333333334,0.9091387866180463,0.3538653273809524,14.897461106601732,9.8
2018-04-13T18:15:43Z,106,HSHE,HSHE,3.5166666666666666,0.7396170180122503,0.44547619047619047,13.091492018398268,9.2
2018-04-13T18:00:01Z,107,HSHE,HSHE,2.586666666666667,0.2829016319029167,0.414,14.362363095238095,9.2
2018-04-13T18:10:28Z,108,HSHE,HSHE,2.506666666666667,0.07094598884597572,0.39560937500000004,14.162961850649351,9.4
2018-04-13T14:54:06Z,69,HSLE,HSLE,3.03,0.5716642371182581,0.4757239583333333,12.193865327380953,9
2018-04-13T14:47:51Z,70,HSLE,HSLE,2.1366666666666667,0.8713399642695918,0.410609375,10.967519751082252,8.7
2018-04-13T14:59:15Z,71,HSLE,HSLE,1.5266666666666666,0.18717193521821948,0.4553854166666667,12.686001893939395,9.5
2018-04-13T15:10:00Z,72,HSLE,HSLE,3.11,0.09539392014169452,0.4416675480769231,12.196269898851149,8.5
2018-04-13T15:37:28Z,89,HSLE,HSLE,1.3133333333333332,0.3066485501895179,0.503,11.713035037878788,9
2018-04-13T15:26:02Z,90,HSLE,HSLE,1.6666666666666667,0.4796179034745611,0.5223333333333333,11.509592870670996,9.1
2018-04-13T15:20:46Z,91,HSLE,HSLE,2.8533333333333335,0.950806675057203,0.446,13.858302556818181,8.5
2018-04-13T15:31:57Z,92,HSLE,HSLE,2.3,0.22605309110914648,0.4348869047619048,11.223495873917749,8.8
2018-04-13T15:50:09Z,81,HSME,HSME,2.986666666666667,0.3118225991382493,0.3272284226190476,12.961761701839826,9.3
2018-04-13T16:12:59Z,82,HSME,HSME,2.7866666666666666,0.42003968066521213,0.28199925595238096,15.606868033008658,9.3
2018-04-13T16:01:50Z,83,HSME,HSME,2.67,0.14798648586948737,0.3933139880952381,13.790883996212122,9
2018-04-13T16:07:32Z,84,HSME,HSME,3.0466666666666664,0.4186088070422471,0.3350952380952381,12.852708198051948,9
2018-04-13T16:18:29Z,101,HSME,HSME,3.0066666666666664,0.10503967504392485,0.3677276785714286,12.966665922619047,9.2
2018-04-13T16:29:00Z,102,HSME,HSME,2.5133333333333336,0.5430776494511013,0.3605818452380952,14.050669034090909,9
2018-04-13T16:37:33Z,103,HSME,HSME,2.546666666666667,0.20207259421636897,0.4033712797619048,13.74192031926407,9
2018-04-13T16:23:38Z,104,HSME,HSME,2.3633333333333333,0.07234178138070249,0.36028571428571426,15.049441017316017,9.3
2018-04-18T20:47:28Z,85,HSHE,HSHE,2.34,0.18330302779823357,0.415610119047619,12.471661052489178,9.6
2018-04-18T20:27:03Z,86,HSHE,HSHE,2.2266666666666666,0.2538372181799456,0.47538095238095235,12.183283482142857,9
2018-04-18T20:37:22Z,87,HSHE,HSHE,2.27,0.06999999999999984,0.44265699404761905,12.17528943452381,9.2
2018-04-18T20:11:25Z,88,HSHE,HSHE,3.0266666666666664,0.8533658847958087,0.4125617559523809,11.359253720238096,8.8
2018-04-18T20:32:08Z,105,HSHE,HSHE,2.0233333333333334,0.27428695436227596,0.46195238095238095,12.177773674242424,9.3
2018-04-18T20:16:35Z,106,HSHE,HSHE,2.73,0.3235737937472688,0.45465699404761906,11.917786052489177,9.1
2018-04-18T20:42:26Z,107,HSHE,HSHE,1.89,0.1802775637731995,0.4512284226190476,12.503923227813853,9.4
2018-04-18T20:21:52Z,108,HSHE,HSHE,1.7533333333333334,0.05033222956847171,0.45052380952380955,11.437194534632035,9
2018-04-18T21:43:17Z,69,HSLE,HSLE,3.84,0.08717797887081355,0.481480177238806,11.531387360074627,9.3
2018-04-18T21:58:05Z,70,HSLE,HSLE,2.7733333333333334,0.21126602503321112,0.4834672619047619,10.835558779761906,9.2
2018-04-18T21:48:14Z,71,HSLE,HSLE,1.2166666666666668,0.522717259456136,0.48423809523809525,13.984819805194805,9.7
2018-04-18T21:53:06Z,72,HSLE,HSLE,2.09,0.5377731863899501,0.5042857142857143,10.927813108766234,9.2
2018-04-18T21:19:27Z,81,HSME,HSME,2.5166666666666666,0.0802080627701065,0.39584747023809524,12.295163487554111,9.7
2018-04-18T21:09:06Z,82,HSME,HSME,2.7966666666666664,0.2967041174863155,0.38766592261904764,13.007788014069265,9.9
2018-04-18T20:58:56Z,83,HSME,HSME,2.61,0.30805843601498717,0.43356175595238095,11.535997767857143,9.6
2018-04-18T21:34:38Z,84,HSME,HSME,2.8933333333333335,0.2804163571073082,0.4117425595238095,11.585790178571427,9.5
2018-04-18T21:14:12Z,101,HSME,HSME,3.06,0.5990826320300064,0.37544642857142857,12.920050798160172,9.9
2018-04-18T21:24:32Z,102,HSME,HSME,2.52,0.47623523599162626,0.43225520833333336,11.566159970238095,9.3
2018-04-18T21:29:42Z,103,HSME,HSME,2.7,0.46032597145935616,0.42140997023809523,11.924920928030303,9.4
2018-04-18T21:03:47Z,104,HSME,HSME,2.783333333333333,0.6466323014923807,0.39306622023809523,12.250178097943724,9.4
2018-04-18T16:25:26Z,121,LSHE,LSHE,3.1866666666666665,0.6527122898592712,0.37713764880952383,11.18528179112554,9.4
2018-04-18T16:15:03Z,122,LSHE,LSHE,2.1133333333333333,0.4856267428111154,0.33412276785714284,10.607236810064935,8.7
2018-04-18T16:09:49Z,123,LSHE,LSHE,3.04,0.4044749683231336,0.3781986607142857,10.500169237012987,9.3
2018-04-18T16:20:16Z,124,LSHE,LSHE,2.2066666666666666,0.30859898466024377,0.35838988095238095,13.896696428571428,8.7
2018-04-18T14:58:45Z,77,LSLE,LSLE,1.3399999999999999,0.26057628441590763,0.4169523809523809,9.792207183441558,8.9
2018-04-18T15:24:16Z,78,LSLE,LSLE,2.67,0.4503332099679081,0.4695900297619048,9.83879816017316,9.6
2018-04-18T14:45:52Z,79,LSLE,LSLE,1.7066666666666668,0.4301550108197433,0.3771235119047619,9.767263866341992,8.3
2018-04-18T15:04:25Z,80,LSLE,LSLE,1.84,0.28354893757515653,0.4228377976190476,10.324797957251082,9
2018-04-18T14:53:19Z,97,LSLE,LSLE,1.8133333333333335,0.24704925284917043,0.4033333333333334,9.656953801406926,8.9
2018-04-18T15:38:19Z,98,LSLE,LSLE,1.77,0.3469870314579494,0.5229241071428572,10.353633522727273,9.4
2018-04-18T15:15:43Z,99,LSLE,LSLE,1.9566666666666668,0.2886751345948129,0.37410491071428575,10.368689732142858,9.2
2018-04-18T15:29:51Z,100,LSLE,LSLE,4.45,2.575014563065615,0.46551413690476195,9.901154897186148,9
2018-04-18T15:50:43Z,117,LSME,LSME,1.83,0.37,0.32052306547619047,11.450370468073592,9.1
2018-04-18T16:02:57Z,118,LSME,LSME,3.106666666666667,1.8653775310465528,0.4044858630952381,10.38227455357143,9.2
2018-04-18T15:45:12Z,119,LSME,LSME,1.98,0.2022374841615668,0.281656994047619,10.667995670995671,9.3
2018-04-18T15:56:57Z,120,LSME,LSME,1.9633333333333334,0.13576941236277545,0.38844717261904765,11.099986201298702,9.4
2018-04-18T18:02:12Z,113,MSHE,MSHE,2.1766666666666667,0.32516662395352525,0.35072984307359306,12.121874458874458,9.2
2018-04-18T17:56:57Z,114,MSHE,MSHE,2.1533333333333333,0.25696951829610726,0.33978050595238096,10.798770156926407,9.3
2018-04-18T18:08:25Z,115,MSHE,MSHE,2.6933333333333334,0.45883911486852713,0.361609375,11.457143736471862,9.2
2018-04-18T17:50:07Z,116,MSHE,MSHE,1.6033333333333333,0.21385353243127248,0.3463943452380952,12.42718878517316,9.2
2018-04-18T18:38:03Z,73,MSLE,MSLE,2.3266666666666667,0.3239341496868358,0.4146949404761905,11.399346117424242,9.6
2018-04-18T18:43:32Z,74,MSLE,MSLE,2.39,0.3328663395418648,0.34799032738095237,10.428640286796536,9.4
2018-04-18T19:09:54Z,75,MSLE,MSLE,2.7066666666666666,0.3442867022313429,0.43358008658008657,10.426782738095238,9.3
2018-04-18T18:48:52Z,76,MSLE,MSLE,2.29,1.0488565202161828,0.4055141369047619,12.093650094696969,9.4
2018-04-18T18:53:57Z,93,MSLE,MSLE,2.2333333333333334,0.7903374806583157,0.33189434523809525,10.305990395021645,8.9
2018-04-18T18:59:03Z,94,MSLE,MSLE,3.2533333333333334,0.2968725877094976,0.30311309523809526,13.44917261904762,9.3
2018-04-18T19:15:55Z,95,MSLE,MSLE,4.616666666666667,0.18717193521821932,0.33543750000000006,14.7971066017316,9.7
2018-04-18T19:04:42Z,96,MSLE,MSLE,4.23,1.1059385154700059,0.21937127976190476,11.811370535714286,9.5
2018-04-18T18:26:31Z,109,MSME,MSME,2.26,0.4875448697299562,0.33406622023809524,11.185684050324674,9.4
2018-04-18T18:20:33Z,110,MSME,MSME,2.09,0.39127995093027707,0.39380952380952383,10.813457521645022,9.5
2018-04-18T18:15:11Z,111,MSME,MSME,2.7399999999999998,0.6415605972938176,0.2888377976190476,12.375026988636364,9.3
2018-04-18T18:31:45Z,112,MSME,MSME,2.3866666666666667,0.4485903847981289,0.37689434523809523,12.354772389069264,9.4
2018-04-18T14:35:27Z,25,LSLE,LSLE,1.72,0.14798648586948734,0.38064459325396827,10.445808125901875,9
2018-04-26T18:07:01Z,85,HSHE,HSHE,3.39,0.268700576850888,0.45782812500000003,18.68233695211039,11.7
2018-04-26T17:50:23Z,86,HSHE,HSHE,2.275,0.8273149339882605,0.47692857142857137,14.932926237824674,11.5
2018-04-26T17:58:28Z,87,HSHE,HSHE,2.205,0.4596194077712558,0.4665,14.53650882711039,11.2
2018-04-26T17:42:01Z,88,HSHE,HSHE,3.625,0.0212132034355966,0.4295,14.423468851461038,11.1
2018-04-26T18:11:00Z,105,HSHE,HSHE,2.435,0.37476659402887036,0.45563169642857143,15.78738778409091,12
2018-04-26T17:46:05Z,106,HSHE,HSHE,3.135,0.7424621202458751,0.48041406249999996,14.83172270698052,11.4
2018-04-26T18:02:31Z,107,HSHE,HSHE,2.19,0.537401153701776,0.47833614042207795,13.031170150162339,11.2
2018-04-26T17:54:13Z,108,HSHE,HSHE,1.42,0.3818376618407357,0.4982857142857143,14.336065949675325,10.8
2018-04-26T19:01:41Z,69,HSLE,HSLE,7.39,1.3859292911256325,0.4973947368421052,14.796575246710526,10.5
2018-04-26T18:51:23Z,70,HSLE,HSLE,3.3,1.1313708498984758,0.4444285714285714,14.667492390422078,10.7
2018-04-26T19:06:14Z,71,HSLE,HSLE,1.92,0.49497474683058323,0.513,18.665286728896106,12.4
2018-04-26T19:19:31Z,72,HSLE,HSLE,2.325,0.1626345596729059,0.4428303571428571,16.05546834415584,11.2
2018-04-26T18:57:20Z,89,HSLE,HSLE,2.505,0.27577164466275367,0.5100569196428572,14.798425223214286,11.4
2018-04-26T19:23:34Z,90,HSLE,HSLE,1.895,0.43133513652379407,0.521,13.860683948863636,11
2018-04-26T19:15:12Z,91,HSLE,HSLE,3.515,0.91216774773064635,0.45305691964285716,15.201195819805195,10.8
2018-04-26T19:10:43Z,92,HSLE,HSLE,5.09,1.9657568516986021,0.5060714285714285,14.732457690746752,11.1
2018-04-26T18:31:41Z,81,HSME,HSME,3.7,0.25455844122715704,0.40593303571428574,16.186870738636365,12.2
2018-04-26T18:19:19Z,82,HSME,HSME,5,0.7778174593052021,0.43634126984126986,16.857741702741702,11.9
2018-04-26T18:23:28Z,83,HSME,HSME,3.7,0.7495331880577407,0.448828125,17.27114935064935,12
2018-04-26T18:44:54Z,84,HSME,HSME,3.855,0.12020815280171303,0.39668526785714286,15.73078125,11.6
2018-04-26T18:27:28Z,101,HSME,HSME,4.795,0.8697413408594538,0.3869285714285714,16.965642045454544,12.1
2018-04-26T18:35:41Z,102,HSME,HSME,3.39,0.3818376618407357,0.42817075892857137,16.330739549512984,11.7
2018-04-26T18:40:42Z,103,HSME,HSME,4.055,0.3464823227814081,0.42810044642857137,14.384546976461039,11.5
2018-04-26T18:15:23Z,104,HSME,HSME,3.55,0.6505382386916236,0.40809933035714285,15.742475852272726,11.5
2018-04-26T16:15:34Z,121,LSHE,LSHE,4.705,1.1667261889578036,0.3498136160714286,15.820296672077923,11.5
2018-04-26T16:23:55Z,122,LSHE,LSHE,3.25,0.4384062043356595,0.3160993303571429,14.978258319805194,11.6
2018-04-26T16:19:49Z,123,LSHE,LSHE,4.43,0.21213203435596412,0.3602991071428571,17.602802658279224,11.7
2018-04-26T16:28:04Z,124,LSHE,LSHE,3.06,0.24041630560342606,0.422828125,17.10606554383117,11.5
2018-04-26T15:30:26Z,77,LSLE,LSLE,2.32,0.7636753236814712,0.4062712053571429,14.909728693181819,11.5
2018-04-26T15:43:39Z,78,LSLE,LSLE,3.415,0.38890872965260104,0.5166573660714286,16.78351948051948,11.5
2018-04-26T15:21:21Z,79,LSLE,LSLE,2.88,0.5232590180780453,0.3287857142857143,15.715165482954546,11.6
2018-04-26T15:34:18Z,80,LSLE,LSLE,2.74,0.6222539674441621,0.41942857142857143,13.403382609577921,11.1
2018-04-26T15:25:09Z,97,LSLE,LSLE,3.0149999999999997,0.27577164466275367,0.36404910714285715,14.167827617694805,11.2
2018-04-26T15:52:39Z,98,LSLE,LSLE,2.755,0.6576093065034893,0.5007868303571429,14.54945708198052,10.8
2018-04-26T15:47:52Z,99,LSLE,LSLE,3.1399999999999997,0.1272792206135787,0.4554854910714286,13.798816051136363,11.6
2018-04-26T15:39:37Z,100,LSLE,LSLE,3.045,0.049497474683058526,0.4755145089285714,13.387635349025974,11.3
2018-04-26T16:02:00Z,117,LSME,LSME,3.3049999999999997,0.5444722215136416,0.34851643668831167,17.434761972402598,12.1
2018-04-26T16:10:33Z,118,LSME,LSME,4.01,2.53144227664784,0.432,13.788063108766234,11.6
2018-04-26T15:57:52Z,119,LSME,LSME,2.745,0.41719300090006295,0.15768526785714287,14.789690746753248,11.5
2018-04-26T16:06:29Z,120,LSME,LSME,2.49,0.21213203435596445,0.31018526785714284,16.765265016233766,11.9
2018-04-26T14:47:12Z,113,MSHE,MSHE,2.58,0.6929646455628166,0.37589955357142857,12.139411221590908,11
2018-04-26T14:42:51Z,114,MSHE,MSHE,2.42,0.1131370849898477,0.3618426339285714,12.24384963474026,10.9
2018-04-26T14:51:04Z,115,MSHE,MSHE,2.66,0.6505382386916236,0.36530965909090907,12.387198863636364,11.1
2018-04-26T14:58:03Z,116,MSHE,MSHE,2.605,0.6151828996322964,0.3798348214285714,13.207964793019482,11.2
2018-04-26T14:08:08Z,73,MSLE,MSLE,3.025,0.7990306627407986,0.40662834821428573,11.629257000811688,11
2018-04-26T13:59:46Z,74,MSLE,MSLE,1.73,0.6363961030678928,0.29637053571428573,11.181821327110388,10.8
2018-04-26T14:16:41Z,75,MSLE,MSLE,2.565,0.5586143571373726,0.442,12.032002739448052,11.2
2018-04-26T13:55:23Z,76,MSLE,MSLE,5.79,0.4384062043356589,0.4370848214285714,11.566674512987014,11.7
2018-04-26T13:51:22Z,93,MSLE,MSLE,2.535,0.10606601717798206,0.2929285714285714,11.855794005994007,11.3
2018-04-26T14:03:44Z,94,MSLE,MSLE,2.825,0.3040559159102155,0.32751339285714287,11.818439630681818,11.5
2018-04-26T14:20:52Z,95,MSLE,MSLE,4.65,1.4707821048680192,0.3263415178571429,12.149813413149351,11.5
2018-04-26T14:12:43Z,96,MSLE,MSLE,4.109999999999999,0.6222539674441617,0.36002790178571425,12.306300223214286,11.2
2018-04-26T14:34:08Z,109,MSME,MSME,2.7,0.46669047558312116,0.3938850446428571,12.860304383116883,11.4
2018-04-26T14:29:51Z,110,MSME,MSME,3.0949999999999998,1.0253048327204937,0.35261383928571427,11.91247849025974,11.1
2018-04-26T14:25:39Z,111,MSME,MSME,3.13,0.7495331880577404,0.30177120535714286,12.742593750000001,11.4
2018-04-26T14:38:06Z,112,MSME,MSME,3.335,0.5303300858899106,0.31241406250000003,12.470778814935064,11.2
2018-05-02T20:36:58Z,69,HSLE,HSLE,5.6899999999999995,2.1637467504308354,0.48806341314935064,15.831132406655843,11.7
2018-05-02T20:33:01Z,71,HSLE,HSLE,1.975,0.5161879502661796,0.51,21.44953796203796,14.4
2018-05-02T20:24:37Z,72,HSLE,HSLE,2.8449999999999998,0.21920310216782976,0.4659220779220779,17.871393161525972,12.6
2018-05-02T20:40:56Z,89,HSLE,HSLE,2.17,0.5515432893255071,0.5174025974025974,19.290898501498503,13.1
2018-05-02T20:17:13Z,90,HSLE,HSLE,1.98,0.1838477631085022,0.49823376623376625,15.37365249594156,12
2018-05-02T20:20:50Z,91,HSLE,HSLE,4.91,0.3535533905932738,0.4309664163961039,16.50625010146104,12
2018-05-02T20:28:32Z,92,HSLE,HSLE,3.1399999999999997,1.5132085117392118,0.49194825174825174,16.301035964035965,12.4
2018-05-02T18:59:27Z,61,HSHE,HSLE,3.8,0.32526911934581215,0.3708136160714286,21.586915381493505,13.5
2018-05-02T19:40:13Z,63,HSHE,HSLE,4.085,0.8697413408594534,0.5212077922077922,18.663504595404596,13.1
2018-05-02T19:51:40Z,64,HSHE,HSLE,3.18,0.028284271247461926,0.488,18.781104495504493,12.3
2018-05-02T19:16:29Z,49,HSME,HSLE,1.71,0.24041630560342606,0.5176138392857144,21.306217228084414,13.1
2018-05-02T20:05:47Z,50,HSME,HSLE,1.96,0.09899494936611658,0.52259375,15.822823863636364,11.8
2018-05-02T18:55:06Z,51,HSME,HSLE,2.465,0.049497474683058214,0.4705,17.511172179383117,11.5
2018-05-02T20:13:31Z,52,HSME,HSLE,2.4699999999999998,0.3676955262170047,0.5433297702297704,18.022945954045955,13
2018-05-02T19:20:31Z,1,HSLE,HSLE,2.09,0.45254833995939053,0.537421875,16.74242126623377,12.1
2018-05-02T19:44:48Z,2,HSLE,HSLE,4.035,0.41719300090006295,0.48950081168831167,18.705176136363637,12.8
2018-05-02T19:07:28Z,3,HSLE,HSLE,6.984999999999999,1.491995308303615,0.36119977678571424,17.37450679788961,12.5
2018-05-02T20:00:41Z,4,HSLE,HSLE,4.855,0.0212132034355966,0.43692207792207793,21.14716314935065,12.2
2018-05-02T15:14:10Z,9,HSLE,LSLE,1.6400000000000001,0.11313708498984755,0.30148643092105265,15.077283717105264,12.3
2018-05-02T15:32:57Z,10,HSLE,LSLE,3.145,0.37476659402887036,0.3868136160714286,17.055050730519483,11.9
2018-05-02T15:01:36Z,11,HSLE,LSLE,2.87,0.48083261120685244,0.45137165178571426,15.626566964285715,12.1
2018-05-02T15:23:36Z,12,HSLE,LSLE,2.5,0.16970562748477155,0.4219666940789474,17.65724300986842,12.5
2018-05-02T17:47:06Z,5,HSLE,MSLE,4.465,0.16263455967290624,0.3779285714285714,18.047341619318182,12.4
2018-05-02T17:52:14Z,6,HSLE,MSLE,5.324999999999999,2.920351006300441,0.22414285714285714,20.33104383116883,12.7
2018-05-02T17:00:54Z,7,HSLE,MSLE,3.01,0.6646803743153546,0.3982712053571429,15.650295758928571,12
2018-05-02T17:16:14Z,8,HSLE,MSLE,6.3149999999999995,0.14849242404917495,0.2766997767857143,14.156609172077921,12.1
2018-05-02T20:09:29Z,29,LSLE,HSLE,2.4349999999999996,0.21920310216782976,0.47775689935064936,20.353050629058444,13.3
2018-05-02T19:31:59Z,30,LSLE,HSLE,3.915,0.6151828996322961,0.492,19.16224239042208,13.2
2018-05-02T19:03:07Z,31,LSLE,HSLE,4.835,0.36062445840513907,0.38919977678571427,19.688969257305196,13.5
2018-05-02T19:24:07Z,32,LSLE,HSLE,2.6,0.3818376618407357,0.49350000000000005,18.5423708400974,12.3
2018-05-02T15:18:56Z,25,LSLE,LSLE,3.8,0.8768124086713187,0.37126315789473685,17.092643092105263,12.2
2018-05-02T15:27:56Z,26,LSLE,LSLE,3.575,1.011162697096763,0.4955145089285714,15.969278104707794,12.6
2018-05-02T15:43:43Z,27,LSLE,LSLE,3.005,0.5868986283848344,0.5425,19.125991781655845,12.3
2018-05-02T15:05:54Z,28,LSLE,LSLE,1.8050000000000002,0.5868986283848346,0.481,14.267723684210527,11.7
2018-05-02T18:01:18Z,33,LSLE,MSLE,4.215,0.8555992052357229,0.3724140625,23.723825994318183,13.8
2018-05-02T17:10:03Z,34,LSLE,MSLE,5.02,2.3334523779156067,0.39942857142857147,19.185691761363636,12.4
2018-05-02T17:21:27Z,35,LSLE,MSLE,2.63,0.25455844122715704,0.4514285714285714,15.884234375,12.3
2018-05-02T17:42:56Z,36,LSLE,MSLE,4.9350000000000005,0.41719300090006356,0.3918571428571429,20.376240868506493,12.4
2018-05-02T19:36:10Z,17,MSLE,HSLE,3.24,0.09899494936611673,0.5,19.6248262987013,12.7
2018-05-02T19:11:28Z,18,MSLE,HSLE,3.8899999999999997,1.1737972567696686,0.5130714285714286,17.626033786525973,12.1
2018-05-02T19:56:38Z,19,MSLE,HSLE,3.375,0.36062445840513907,0.47607792207792204,18.754011262175325,12.4
2018-05-02T19:27:59Z,20,MSLE,HSLE,3.765,0.8555992052357225,0.4355,19.239434151785716,13.1
2018-05-02T14:57:05Z,21,MSLE,LSLE,2.255,1.0677312395916867,0.496,15.641745231331168,12
2018-05-02T15:38:14Z,22,MSLE,LSLE,3.32,0.4384062043356595,0.4035580357142857,17.060118506493506,12
2018-05-02T15:10:03Z,23,MSLE,LSLE,2.67,0.5656854249492379,0.423828125,15.342557934253247,12.1
2018-05-02T15:48:35Z,24,MSLE,LSLE,4.75,0.8485281374238566,0.4166997767857143,14.201231128246754,12.2
2018-05-02T17:25:44Z,13,MSLE,MSLE,5.83,1.1596551211459383,0.39835714285714285,19.987489448051946,12.7
2018-05-02T17:33:50Z,14,MSLE,MSLE,1.685,0.06363961030678934,0.26784263392857144,17.932342938311688,12.1
2018-05-02T17:05:43Z,15,MSLE,MSLE,3.48,0.3959797974644663,0.34778571428571425,18.565917613636366,12.1
2018-05-02T17:38:22Z,16,MSLE,MSLE,3.125,0.10606601717798238,0.47548549107142857,22.477414569805195,12.9
2018-05-03T21:03:28Z,85,HSHE,HSHE,6.035,1.2657211383239202,0.4338026315789474,19.917493421052633,14.9
2018-05-03T20:24:14Z,86,HSHE,HSHE,4.635,0.8273149339882605,0.4471573660714286,19.558775771103896,14.7
2018-05-03T20:43:45Z,87,HSHE,HSHE,5.555,1.1667261889578031,0.4725587993421052,17.793854440789474,13.9
2018-05-03T20:16:56Z,88,HSHE,HSHE,6.465,1.5202795795510775,0.4064430803571428,19.0618497362013,14.4
2018-05-03T21:11:06Z,105,HSHE,HSHE,5.675000000000001,1.1384419177103418,0.4302845982142858,20.083124391233767,15.2
2018-05-03T20:01:11Z,106,HSHE,HSHE,4.8100000000000005,1.1879393923934,0.446171875,18.802963372564932,13.9
2018-05-03T20:51:03Z,107,HSHE,HSHE,3.92,0.19798989873223316,0.44744196428571426,19.169650466720782,14.2
2018-05-03T20:12:58Z,108,HSHE,HSHE,3.0250000000000004,0.21920310216782976,0.4695727796052631,18.31089925986842,13.9
2018-05-03T18:34:18Z,70,HSLE,HSLE,4.305,0.247487373415292,0.45985714285714285,18.532406351461038,12.6
2018-05-03T19:17:44Z,81,HSME,HSME,5.07,0.07071067811865513,0.3309728618421053,20.442845394736842,14.9
2018-05-03T18:46:20Z,82,HSME,HSME,5.7,0.876812408671319,0.3619202302631579,19.28839144736842,14.6
2018-05-03T18:58:19Z,83,HSME,HSME,5.109999999999999,1.0182337649086288,0.3992631578947368,20.24266488486842,14.7
2018-05-03T19:45:34Z,84,HSME,HSME,6.285,0.6151828996322964,0.2674399671052632,19.917245065789473,13.9
2018-05-03T19:09:50Z,101,HSME,HSME,5.635,0.5303300858899106,0.36134169407894734,19.489335115131578,14.5
2018-05-03T19:33:21Z,102,HSME,HSME,5.27,0.2545584412271574,0.3400690789473684,18.613622944078948,13.9
2018-05-03T19:41:59Z,103,HSME,HSME,5.5,0.9050966799187804,0.2739074835526316,19.99414103618421,14.2
2018-05-03T18:50:36Z,104,HSME,HSME,3.8449999999999998,0.03535533905932756,0.39807236842105265,19.057841694078945,13.5
2018-05-03T15:22:06Z,121,LSHE,LSHE,4.375,0.7848885271170676,0.3568136160714286,19.129273944805192,13.7
