,Date,Home_Salinity,n,meanLowCon,meanHighCon,meanTemp,LowCon_ppt,HighCon_ppt,
21,10/15/2018,Mid,48,33660.5,55183.6,19.65645833,18.513275,30.35098,24.4321275
22,10/16/2018,High,48,3059.916667,3243.152083,18.37708333,1.682954167,1.783733646,1.733343906
23,10/16/2018,Low,48,23976.425,22527.25625,19.2025,13.18703375,12.38999094,12.78851234
24,10/16/2018,Mid,48,33660.5,55183.6,19.46145833,18.513275,30.35098,24.4321275
25,10/17/2018,High,48,3102.647917,3287.395833,18.06645833,1.706456354,1.808067708,1.757262031
26,10/17/2018,Low,48,23179.08125,22020.50833,18.97145833,12.74849469,12.11127958,12.42988714
27,10/17/2018,Mid,48,33660.5,55183.6,19.18541667,18.513275,30.35098,24.4321275
28,10/18/2018,High,48,3163.85625,3350.377083,17.66729167,1.740120938,1.842707396,1.791414167
29,10/18/2018,Low,48,22277.92292,21443.45,18.67541667,12.2528576,11.7938975,12.02337755
30,10/18/2018,Mid,48,33660.5,55183.6,18.87708333,18.513275,30.35098,24.4321275
31,10/19/2018,High,48,3184.935417,3371.18125,17.175625,1.751714479,1.854149688,1.802932083
32,10/19/2018,Low,48,20535.18333,20301.69375,17.98625,11.29435083,11.16593156,11.2301412
33,10/19/2018,Mid,48,33660.5,55183.6,18.45125,18.513275,30.35098,24.4321275
34,10/2/2018,High,48,3375.860417,3571.285417,19.27854167,1.856723229,1.964206979,1.910465104
35,10/2/2018,Low,48,4290.05625,4487.264583,20.07583333,2.359530938,2.467995521,2.413763229
36,10/2/2018,Mid,48,33660.5,55183.6,20.27791667,18.513275,30.35098,24.4321275
37,10/20/2018,High,48,3202.914583,3389.297917,17.0875,1.761603021,1.864113854,1.812858438
38,10/20/2018,Low,48,20184.15417,20048.70208,17.71020833,11.10128479,11.02678615,11.06403547
39,10/20/2018,Mid,48,33660.5,55183.6,18.101875,18.513275,30.35098,24.4321275
40,10/21/2018,High,48,3207.00625,3393.29375,16.85083333,1.763853438,1.866311563,1.8150825
41,10/21/2018,Low,48,19982.99583,19874.42292,17.540625,10.99064771,10.9309326,10.96079016
42,10/21/2018,Mid,48,33660.5,55183.6,17.82333333,18.513275,30.35098,24.4321275
43,10/22/2018,High,48,3184.6,3369.885417,16.31270833,1.75153,1.853436979,1.80248349
44,10/22/2018,Low,48,19476.71458,19433.71667,17.06916667,10.71219302,10.68854417,10.70036859
45,10/22/2018,Mid,48,33660.5,55183.6,17.18895833,18.513275,30.35098,24.4321275
46,10/23/2018,High,48,3181.10625,3366.064583,16.073125,1.749608438,1.851335521,1.800471979
47,10/23/2018,Low,48,19191.39792,19155.65,16.84645833,10.55526885,10.5356075,10.54543818
48,10/23/2018,Mid,48,33660.5,55183.6,16.74666667,18.513275,30.35098,24.4321275
49,10/24/2018,High,48,3180.072917,3364.704167,15.886875,1.749040104,1.850587292,1.799813698
50,10/24/2018,Low,48,18946.98958,18913.80833,16.75708333,10.42084427,10.40259458,10.41171943
51,10/24/2018,Mid,48,33660.5,55183.6,16.52729167,18.513275,30.35098,24.4321275
52,10/25/2018,High,48,3160.725,3344.385417,15.505625,1.73839875,1.839411979,1.788905365
53,10/25/2018,Low,48,18665.58333,18637.45,16.354375,10.26607083,10.2505975,10.25833417
54,10/25/2018,Mid,48,33660.5,55183.6,16.26833333,18.513275,30.35098,24.4321275
55,10/26/2018,High,48,3143.416667,3326.25625,15.23520833,1.728879167,1.829440938,1.779160052
56,10/26/2018,Low,48,18447.10417,18419.44792,16.02145833,10.14590729,10.13069635,10.13830182
57,10/26/2018,Mid,48,33660.5,55183.6,15.925,18.513275,30.35098,24.4321275
58,10/27/2018,High,48,3115.058333,3295.76875,15.19083333,1.713282083,1.812672813,1.762977448
59,10/27/2018,Low,48,17888.4,17892.91042,15.63916667,9.83862,9.841100729,9.839860365
60,10/27/2018,Mid,48,33660.5,55183.6,15.41333333,18.513275,30.35098,24.4321275
61,10/28/2018,High,48,3121.258333,3301.925,15.19979167,1.716692083,1.81605875,1.766375417
62,10/28/2018,Low,48,17738.17083,17743.79167,15.67395833,9.755993958,9.759085417,9.757539688
63,10/28/2018,Mid,48,33660.5,55183.6,15.33833333,18.513275,30.35098,24.4321275
64,10/29/2018,High,48,3125.822917,3306.4625,15.16770833,1.719202604,1.818554375,1.76887849
65,10/29/2018,Low,48,17751.7125,17746.50208,15.81145833,9.763441875,9.760576146,9.76200901
66,10/29/2018,Mid,48,33660.5,55183.6,15.29666667,18.513275,30.35098,24.4321275
67,10/3/2018,High,48,3366.7625,3561.920833,19.23479167,1.851719375,1.959056458,1.905387917
68,10/3/2018,Low,48,4401.483333,4613.079167,20.28458333,2.420815833,2.537193542,2.479004688
69,10/3/2018,Mid,48,33660.5,55183.6,20.39979167,18.513275,30.35098,24.4321275
70,10/30/2018,High,48,3112.583333,3292.416667,14.92875,1.711920833,1.810829167,1.761375
71,10/30/2018,Low,48,17709.10417,17702.82917,15.72479167,9.740007292,9.736556042,9.738281667
72,10/30/2018,Mid,48,33660.5,55183.6,15.195,18.513275,30.35098,24.4321275
73,10/31/2018,High,48,3105.2875,3284.597917,14.80604167,1.707908125,1.806528854,1.75721849
74,10/31/2018,Low,48,17669.94167,17658.69167,15.68020833,9.718467917,9.712280417,9.715374167
75,10/31/2018,Mid,48,33660.5,55183.6,15.14458333,18.513275,30.35098,24.4321275
76,10/4/2018,High,48,3369.354167,3564.5125,19.2525,1.853144792,1.960481875,1.906813333
77,10/4/2018,Low,48,4502.31875,4736.697917,20.50604167,2.476275313,2.605183854,2.540729583
78,10/4/2018,Mid,48,33660.5,55183.6,20.55520833,18.513275,30.35098,24.4321275
79,10/5/2018,High,48,3373.839583,3568.804167,19.295,1.855611771,1.962842292,1.909227031
80,10/5/2018,Low,48,4781.614583,5080.585417,20.73625,2.629888021,2.794321979,2.712105
81,10/5/2018,Mid,48,33660.5,55183.6,20.718125,18.513275,30.35098,24.4321275
82,10/6/2018,High,48,3384.335417,3579.152083,19.34083333,1.861384479,1.968533646,1.914959063
83,10/6/2018,Low,48,5825.310417,6548.160417,20.66416667,3.203920729,3.601488229,3.402704479
84,10/6/2018,Mid,48,33660.5,55183.6,20.69354167,18.513275,30.35098,24.4321275
85,10/7/2018,High,48,3398.65,3593.55625,19.31041667,1.8692575,1.976455938,1.922856719
86,10/7/2018,Low,48,7811.579167,10116.56875,20.50958333,4.296368542,5.564112813,4.930240677
87,10/7/2018,Mid,48,33660.5,55183.6,20.56916667,18.513275,30.35098,24.4321275
88,10/8/2018,High,48,3408.51875,3603.308333,19.32375,1.874685313,1.981819583,1.928252448
89,10/8/2018,Low,48,10669.35,18294.025,20.58833333,5.8681425,10.06171375,7.964928125
90,10/8/2018,Mid,48,33660.5,55183.6,20.62895833,18.513275,30.35098,24.4321275
91,10/9/2018,High,48,3411.975,3606.489583,19.37520833,1.87658625,1.983569271,1.93007776
92,10/9/2018,Low,48,16701.625,34137.50208,20.76895833,9.18589375,18.77562615,13.98075995
93,10/9/2018,Mid,48,33660.5,55183.6,20.76,18.513275,30.35098,24.4321275
94,11/1/2018,High,30,3112.3,3292.286667,14.903,1.711765,1.810757667,1.761261333
95,11/1/2018,Low,48,17668.72292,17650.11458,15.83854167,9.717797604,9.707563021,9.712680313
96,11/1/2018,Mid,48,33660.5,55183.6,15.37958333,18.513275,30.35098,24.4321275
97,11/2/2018,Low,48,17727.09583,17698.45417,16.151875,9.749902708,9.734149792,9.74202625
98,11/2/2018,Mid,48,33660.5,55183.6,15.78166667,18.513275,30.35098,24.4321275
99,11/3/2018,Low,48,17698.7125,17662.73958,16.30083333,9.734291875,9.714506771,9.724399323
100,11/3/2018,Mid,48,33660.5,55183.6,16.06541667,18.513275,30.35098,24.4321275
101,11/4/2018,Low,48,17561.34167,17526.41458,15.99291667,9.658737917,9.639528021,9.649132969
102,11/4/2018,Mid,48,33660.5,55183.6,15.786875,18.513275,30.35098,24.4321275
103,11/5/2018,Low,48,17327.90833,17305.11458,15.823125,9.530349583,9.517813021,9.524081302
104,11/5/2018,Mid,48,33660.5,55183.6,15.62083333,18.513275,30.35098,24.4321275
105,11/6/2018,Low,48,16776.22083,16778.78542,15.70291667,9.226921458,9.228331979,9.227626719
106,11/6/2018,Mid,48,33660.5,55183.6,15.67770833,18.513275,30.35098,24.4321275
107,11/7/2018,Low,48,16348.13125,16360.75208,15.65645833,8.991472188,8.998413646,8.994942917
108,11/7/2018,Mid,48,33660.5,55183.6,15.84083333,18.513275,30.35098,24.4321275
109,11/8/2018,Low,29,16351.88276,16351.56207,15.78068966,8.993535517,8.993359138,8.993447328
110,11/8/2018,Mid,28,33660.5,55183.6,15.74642857,18.513275,30.35098,24.4321275
111,7/10/2018,High,48,2720.422917,2887.727083,19.40791667,1.496232604,1.588249896,1.54224125
112,7/10/2018,Low,48,2055.4375,2058.008333,19.90604167,1.130490625,1.131904583,1.131197604
113,7/10/2018,Mid,48,5251.9,5320.98125,19.891875,2.888545,2.926539688,2.907542344
114,7/11/2018,High,27,2440.585185,2637.418519,19.50222222,1.342321852,1.450580185,1.396451019
115,7/11/2018,Low,48,2068.925,2071.845833,19.923125,1.13790875,1.139515208,1.138711979
116,7/11/2018,Mid,48,5273.4625,5330.072917,19.9175,2.900404375,2.931540104,2.91597224
117,7/12/2018,Low,48,2089.927083,2094.222917,20.13020833,1.149459896,1.151822604,1.15064125
118,7/12/2018,Mid,48,5315.122917,5368.4625,20.09395833,2.923317604,2.952654375,2.93798599
119,7/13/2018,High,36,2807.422222,3047.486111,19.82166667,1.544082222,1.676117361,1.610099792
120,7/13/2018,Low,48,2092.479167,2097.079167,20.30104167,1.150863542,1.153393542,1.152128542
121,7/13/2018,Mid,48,5718.539583,5776.4,20.22625,3.145196771,3.17702,3.161108385
122,7/14/2018,High,45,2815.146667,3057.015556,19.81911111,1.548330667,1.681358556,1.614844611
123,7/14/2018,Low,48,2096.420833,2101.439583,20.36895833,1.153031458,1.155791771,1.154411615
124,7/14/2018,Mid,48,5863.70625,5920.1875,20.28708333,3.225038438,3.256103125,3.240570781
125,7/15/2018,Low,48,2190.64375,2199.2375,20.32083333,1.204854063,1.209580625,1.207217344
126,7/15/2018,Mid,48,5926.35,5982.360417,20.27020833,3.2594925,3.290298229,3.274895365
127,7/16/2018,Low,48,2284.910417,2296.952083,20.39291667,1.256700729,1.263323646,1.260012188
128,7/16/2018,Mid,48,5966.064583,6024.239583,20.40479167,3.281335521,3.313331771,3.297333646
129,7/17/2018,High,13,2421.646154,2591.469231,20.36538462,1.331905385,1.425308077,1.378606731
130,7/17/2018,Low,48,2425.714583,2443.075,20.68833333,1.334143021,1.34369125,1.338917135
131,7/17/2018,Mid,48,6208.939583,6266.479167,20.65416667,3.414916771,3.446563542,3.430740156
132,7/18/2018,High,48,2834.81875,3041.408333,20.51395833,1.559150313,1.672774583,1.615962448
133,7/18/2018,Low,48,2493.658333,2513.610417,20.92541667,1.371512083,1.382485729,1.376998906
134,7/18/2018,Mid,48,6304.454167,6360.291667,20.91729167,3.467449792,3.498160417,3.482805104
135,7/19/2018,High,48,2692.016667,2861.339583,20.38333333,1.480609167,1.573736771,1.527172969
136,7/19/2018,Low,48,2480.2625,2499.845833,20.81958333,1.364144375,1.374915208,1.369529792
137,7/19/2018,Mid,48,6263.075,6316.0875,20.83333333,3.44469125,3.473848125,3.459269688
138,7/20/2018,High,47,2599.087234,2758.970213,19.99829787,1.429497979,1.517433617,1.473465798
139,7/20/2018,Low,48,2455.854167,2474.6625,20.60708333,1.350719792,1.361064375,1.355892083
140,7/20/2018,Mid,48,6174.979167,6225.672917,20.63979167,3.396238542,3.424120104,3.410179323
141,7/21/2018,High,48,2786.691667,2975.539583,19.54875,1.532680417,1.636546771,1.584613594
142,7/21/2018,Low,48,2461.347917,2480.577083,20.51833333,1.353741354,1.364317396,1.359029375
143,7/21/2018,Mid,48,5942.266667,5992.375,20.53583333,3.268246667,3.29580625,3.282026458
144,7/22/2018,High,48,2849.189583,3041.325,19.45729167,1.567054271,1.67272875,1.61989151
145,7/22/2018,Low,48,2524.89375,2546.520833,20.33020833,1.388691563,1.400586458,1.39463901
146,7/22/2018,Mid,48,6112.68125,6160.008333,20.34625,3.361974688,3.388004583,3.374989635
147,7/23/2018,High,48,2877.64375,3067.429167,19.36104167,1.582704063,1.687086042,1.634895052
148,7/23/2018,Low,48,2568.022917,2590.41875,20.13479167,1.412412604,1.424730313,1.418571458
149,7/23/2018,Mid,48,6219.30625,6267.466667,20.21083333,3.420618438,3.447106667,3.433862552
150,7/24/2018,High,48,2910.010417,3097.527083,19.38375,1.600505729,1.703639896,1.652072813
151,7/24/2018,Low,48,2632.858333,2657.929167,20.17041667,1.448072083,1.461861042,1.454966563
152,7/24/2018,Mid,48,6248.70625,6296.972917,20.29916667,3.436788438,3.463335104,3.450061771
153,7/25/2018,High,48,2936.510417,3122.666667,19.45979167,1.615080729,1.717466667,1.666273698
154,7/25/2018,Low,48,2685.360417,2712.95625,20.28041667,1.476948229,1.492125938,1.484537083
155,7/25/2018,Mid,48,6269.741667,6326.658333,20.4,3.448357917,3.479662083,3.46401
156,7/26/2018,High,48,2933.060417,3116.277083,19.55645833,1.613183229,1.713952396,1.663567813
157,7/26/2018,Low,48,2710.4625,2741.2375,20.31916667,1.490754375,1.507680625,1.4992175
158,7/26/2018,Mid,48,6257.385417,6338.91875,20.490625,3.441561979,3.486405313,3.463983646
159,7/27/2018,High,48,2932.854167,3115.104167,19.63458333,1.613069792,1.713307292,1.663188542
160,7/27/2018,Low,48,2760.827083,2803.9875,20.38291667,1.518454896,1.542193125,1.53032401
161,7/27/2018,Mid,48,6371.94375,6465.466667,20.62791667,3.504569063,3.556006667,3.530287865
162,7/28/2018,High,48,2959.408333,3142.39375,19.74708333,1.627674583,1.728316563,1.677995573
163,7/28/2018,Low,48,2852.572917,2914.408333,20.50041667,1.568915104,1.602924583,1.585919844
164,7/28/2018,Mid,48,6450.5125,6547.116667,20.72875,3.547781875,3.600914167,3.574348021
165,7/29/2018,High,48,2975.966667,3158.84375,19.78729167,1.636781667,1.737364063,1.687072865
166,7/29/2018,Low,48,2884.522917,2959.502083,20.48958333,1.586487604,1.627726146,1.607106875
167,7/29/2018,Mid,48,6490.954167,6596.839583,20.74916667,3.570024792,3.628261771,3.599143281
168,7/30/2018,High,48,2986.372917,3168.991667,19.731875,1.642505104,1.742945417,1.69272526
169,7/30/2018,Low,48,2909.345833,2995.6625,20.37583333,1.600140208,1.647614375,1.623877292
170,7/30/2018,Mid,48,6184.672917,6616.977083,20.63666667,3.401570104,3.639337396,3.52045375
171,7/31/2018,High,48,2992.98125,3175.197917,19.63458333,1.646139688,1.746358854,1.696249271
172,7/31/2018,Low,48,2926.745833,3023.85,20.19979167,1.609710208,1.6631175,1.636413854
173,7/31/2018,Mid,48,6201.66875,6660.691667,20.49333333,3.410917813,3.663380417,3.537149115
174,7/9/2018,High,27,2740.181481,2911.851852,19.54666667,1.507099815,1.601518519,1.554309167
175,7/9/2018,Low,23,2082.956522,2087.16087,20.12608696,1.145626087,1.147938478,1.146782283
176,7/9/2018,Mid,25,5069.132,5149.448,20.1168,2.7880226,2.8321964,2.8101095
177,8/1/2018,High,46,2969.476087,3159.878261,19.42086957,1.633211848,1.737933043,1.685572446
178,8/1/2018,Low,48,2943.55,3059.095833,20.19666667,1.6189525,1.682502708,1.650727604
179,8/1/2018,Mid,48,6291.479167,6705.579167,20.529375,3.460313542,3.688068542,3.574191042
180,8/10/2018,High,48,3041.722917,3239.50625,19.8075,1.672947604,1.781728438,1.727338021
181,8/10/2018,Low,48,2514.983333,2538.397917,21.64145833,1.383240833,1.396118854,1.389679844
182,8/10/2018,Mid,48,26214.80417,47068.11458,21.73416667,14.41814229,25.88746302,20.15280266
183,8/11/2018,High,48,3060.60625,3258.816667,19.87354167,1.683333438,1.792349167,1.737841302
184,8/11/2018,Low,48,2562.36875,2590.254167,21.725,1.409302813,1.424639792,1.416971302
185,8/11/2018,Mid,48,28738.62292,55063.04792,21.793125,15.8062426,30.28467635,23.04545948
186,8/12/2018,High,48,3078.620833,3276.833333,19.93395833,1.693241458,1.802258333,1.747749896
187,8/12/2018,Low,48,2643.4875,2677.79375,21.77729167,1.453918125,1.472786563,1.463352344
188,8/12/2018,Mid,48,28722.90417,55183.6,21.85791667,15.79759729,30.35098,23.07428865
189,8/13/2018,High,48,3093.985417,3292.622917,19.97625,1.701691979,1.810942604,1.756317292
190,8/13/2018,Low,48,2728.8125,2767.977083,21.6975,1.500846875,1.522387396,1.511617135
191,8/13/2018,Mid,48,16428.76042,55183.6,21.831875,9.035818229,30.35098,19.69339911
192,8/14/2018,High,48,3102.45,3301.104167,19.98,1.7063475,1.815607292,1.760977396
193,8/14/2018,Low,48,2814.09375,2857.175,21.62625,1.547751563,1.57144625,1.559598906
194,8/14/2018,Mid,48,17096.05417,55183.6,21.75625,9.402829792,30.35098,19.8769049
195,8/15/2018,High,48,3112.025,3310.43125,19.95104167,1.71161375,1.820737188,1.766175469
196,8/15/2018,Low,48,2875.404167,2921.147917,21.496875,1.581472292,1.606631354,1.594051823
197,8/15/2018,Mid,48,19617.27083,55183.6,21.60229167,10.78949896,30.35098,20.57023948
198,8/16/2018,High,48,3121.160417,3319.552083,19.92083333,1.716638229,1.825753646,1.771195938
199,8/16/2018,Low,48,2923.45,2970.347917,21.47770833,1.6078975,1.633691354,1.620794427
200,8/16/2018,Mid,48,27142.47708,55183.6,21.55833333,14.9283624,30.35098,22.6396712
201,8/17/2018,High,48,3133.858333,3332.0375,19.929375,1.723622083,1.832620625,1.778121354
202,8/17/2018,Low,48,2964.022917,3012.35,21.57791667,1.630212604,1.6567925,1.643502552
203,8/17/2018,Mid,48,30057.69375,55183.6,21.65708333,16.53173156,30.35098,23.44135578
204,8/18/2018,High,48,3150.577083,3348.772917,20.00020833,1.732817396,1.841825104,1.78732125
205,8/18/2018,Low,48,3009.48125,3059.775,21.851875,1.655214688,1.68287625,1.669045469
206,8/18/2018,Mid,48,29795.09792,55183.6,21.90125,16.38730385,30.35098,23.36914193
207,8/19/2018,High,48,3167.379167,3365.870833,20.10520833,1.742058542,1.851228958,1.79664375
208,8/19/2018,Low,48,3041.635417,3092.991667,22.02208333,1.672899479,1.701145417,1.687022448
209,8/19/2018,Mid,48,29618.65833,55183.6,22.05125,16.29026208,30.35098,23.32062104
210,8/2/2018,High,48,2920.866667,3120.6625,19.16625,1.606476667,1.716364375,1.661420521
211,8/2/2018,Low,48,2983.866667,3101.252083,20.45125,1.641126667,1.705688646,1.673407656
212,8/2/2018,Mid,48,6367.764583,6777.79375,20.75979167,3.502270521,3.727786563,3.615028542
213,8/20/2018,High,48,3180.3375,3379.166667,20.17791667,1.749185625,1.858541667,1.803863646
214,8/20/2018,Low,48,3069.429167,3121.677083,21.958125,1.688186042,1.716922396,1.702554219
215,8/20/2018,Mid,48,30193.75417,55183.6,22.00979167,16.60656479,30.35098,23.4787724
216,8/21/2018,High,48,3185.95625,3385.09375,20.169375,1.752275938,1.861801563,1.80703875
217,8/21/2018,Low,48,3128.529167,3181.591667,21.79625,1.720691042,1.749875417,1.735283229
218,8/21/2018,Mid,48,28573.21875,55183.6,21.904375,15.71527031,30.35098,23.03312516
219,8/22/2018,High,48,3186.9625,3385.985417,20.13958333,1.752829375,1.862291979,1.807560677
220,8/22/2018,Low,48,3168.116667,3222.208333,21.77541667,1.742464167,1.772214583,1.757339375
221,8/22/2018,Mid,48,29631.01667,55183.6,21.900625,16.29705917,30.35098,23.32401958
222,8/23/2018,High,48,3195.435417,3394.297917,20.13916667,1.757489479,1.866863854,1.812176667
223,8/23/2018,Low,48,3142.420833,3195.458333,21.70166667,1.728331458,1.757502083,1.742916771
224,8/23/2018,Mid,48,29443.7375,55183.6,21.83916667,16.19405563,30.35098,23.27251781
225,8/24/2018,High,48,3198.139583,3396.729167,20.08270833,1.758976771,1.868201042,1.813588906
226,8/24/2018,Low,48,3104.377083,3156.864583,21.35145833,1.707407396,1.736275521,1.721841458
227,8/24/2018,Mid,48,32680.36042,55183.6,21.47333333,17.97419823,30.35098,24.16258911
228,8/25/2018,High,48,3191.95,3389.4625,19.936875,1.7555725,1.864204375,1.809888438
229,8/25/2018,Low,48,3067.725,3118.914583,20.98791667,1.68724875,1.715403021,1.701325885
230,8/25/2018,Mid,48,32104.10208,55183.6,21.09854167,17.65725615,30.35098,24.00411807
231,8/26/2018,High,48,3184.764583,3381.283333,19.79375,1.751620521,1.859705833,1.805663177
232,8/26/2018,Low,48,3031.88125,3081.972917,20.74854167,1.667534688,1.695085104,1.681309896
233,8/26/2018,Mid,48,31602.70625,55183.6,20.86333333,17.38148844,30.35098,23.86623422
234,8/27/2018,High,48,3183.65625,3380.00625,19.69770833,1.751010938,1.859003438,1.805007188
235,8/27/2018,Low,48,3017.304167,3066.675,20.74770833,1.659517292,1.68667125,1.673094271
236,8/27/2018,Mid,48,33466.8125,55183.6,20.86333333,18.40674688,30.35098,24.37886344
237,8/28/2018,High,48,3190.916667,3386.966667,19.70708333,1.755004167,1.862831667,1.808917917
238,8/28/2018,Low,48,3019.179167,3068.5,21.08020833,1.660548542,1.687675,1.674111771
239,8/28/2018,Mid,48,33657.23542,55183.6,21.14645833,18.51147948,30.35098,24.43122974
240,8/29/2018,High,48,3204.304167,3400.90625,19.81958333,1.762367292,1.870498438,1.816432865
241,8/29/2018,Low,48,3044.260417,3095.097917,21.554375,1.674343229,1.702303854,1.688323542
242,8/29/2018,Mid,48,33660.5,55183.6,21.53958333,18.513275,30.35098,24.4321275
243,8/3/2018,High,48,2937.129167,3137.10625,19.24895833,1.615421042,1.725408438,1.67041474
244,8/3/2018,Low,48,3036.402083,3156.460417,20.62604167,1.670021146,1.736053229,1.703037188
245,8/3/2018,Mid,48,6390.3875,6863.335417,20.90375,3.514713125,3.774834479,3.644773802
246,8/30/2018,High,48,3220.429167,3417.627083,19.98416667,1.771236042,1.879694896,1.825465469
247,8/30/2018,Low,48,3062.527083,3114.504167,22.00604167,1.684389896,1.712977292,1.698683594
248,8/30/2018,Mid,48,33356.23333,55183.6,21.91520833,18.34592833,30.35098,24.34845417
249,8/31/2018,High,48,3236.447917,3434.072917,20.14604167,1.780046354,1.888740104,1.834393229
250,8/31/2018,Low,48,3102.577083,3155.90625,22.26979167,1.706417396,1.735748438,1.721082917
251,8/31/2018,Mid,48,32833.46458,55183.6,22.12520833,18.05840552,30.35098,24.20469276
252,8/4/2018,High,48,2950.922917,3150.733333,19.31291667,1.623007604,1.732903333,1.677955469
253,8/4/2018,Low,48,3046.65,3160.577083,20.65583333,1.6756575,1.738317396,1.706987448
254,8/4/2018,Mid,48,6537.179167,7023.041667,21.01270833,3.595448542,3.862672917,3.729060729
255,8/5/2018,High,48,2967.59375,3167.433333,19.37625,1.632176563,1.742088333,1.687132448
256,8/5/2018,Low,48,3062.972917,3174.55,20.75229167,1.684635104,1.7460025,1.715318802
257,8/5/2018,Mid,48,7328.614583,8123.33125,21.114375,4.030738021,4.467832188,4.249285104
258,8/6/2018,High,48,2987.739583,3187.3125,19.47104167,1.643256771,1.753021875,1.698139323
259,8/6/2018,Low,48,3090.1,3199.0125,20.89979167,1.699555,1.759456875,1.729505938
260,8/6/2018,Mid,48,9698.239583,11719.11458,21.229375,5.334031771,6.445513021,5.889772396
261,8/7/2018,High,48,2992.995833,3191.0125,19.53416667,1.646147708,1.755056875,1.700602292
262,8/7/2018,Low,48,3111.46875,3217.00625,21.09395833,1.711307813,1.769353438,1.740330625
263,8/7/2018,Mid,48,13678.9375,21227.11042,21.38145833,7.523415625,11.67491073,9.599163177
264,8/8/2018,High,48,3001.55,3198.566667,19.63083333,1.6508525,1.759211667,1.705032083
265,8/8/2018,Low,48,3096.372917,3196.83125,21.27833333,1.703005104,1.758257188,1.730631146
266,8/8/2018,Mid,48,20244.82917,45268.90208,21.51625,11.13465604,24.89789615,18.01627609
267,8/9/2018,High,48,3022.04375,3219.370833,19.71979167,1.662124063,1.770653958,1.71638901
268,8/9/2018,Low,48,2764.752083,2820.979167,21.50104167,1.520613646,1.551538542,1.536076094
269,8/9/2018,Mid,48,20486.41667,47343.40417,21.65770833,11.26752917,26.03887229,18.65320073
270,9/1/2018,High,48,3344.047917,3544.014583,20.27479167,1.839226354,1.949208021,1.894217188
271,9/1/2018,Low,48,3071.71875,3124.43125,22.47166667,1.689445313,1.718437188,1.70394125
272,9/1/2018,Mid,48,32487.12083,55183.6,22.31041667,17.86791646,30.35098,24.10944823
273,9/10/2018,High,48,3340.454167,3539.460417,20.845,1.837249792,1.946703229,1.89197651
274,9/10/2018,Low,48,3048.122917,3109.204167,21.79708333,1.676467604,1.710062292,1.693264948
275,9/10/2018,Mid,48,33660.5,55183.6,21.70791667,18.513275,30.35098,24.4321275
276,9/11/2018,High,48,3309.358333,3508.0625,20.60583333,1.820147083,1.929434375,1.874790729
277,9/11/2018,Low,48,3143.458333,3208.502083,21.39729167,1.728902083,1.764676146,1.746789115
278,9/11/2018,Mid,48,33660.5,55183.6,21.724375,18.513275,30.35098,24.4321275
279,9/12/2018,High,48,3284.833333,3482.829167,20.44666667,1.806658333,1.915556042,1.861107188
280,9/12/2018,Low,48,3255.120833,3324.227083,21.33520833,1.790316458,1.828324896,1.809320677
281,9/12/2018,Mid,48,33660.5,55183.6,21.63458333,18.513275,30.35098,24.4321275
282,9/13/2018,High,48,3247.629167,3443.735417,20.40916667,1.786196042,1.894054479,1.84012526
283,9/13/2018,Low,48,2891.525,2939.770833,21.52625,1.59033875,1.616873958,1.603606354
284,9/13/2018,Mid,47,33660.5,55183.6,21.68468085,18.513275,30.35098,24.4321275
