Timestamp,Collar,Salinity_Transect,Elevation_Transect,Treatment,Home_Salinity,Home_Elevation,Local_Salinity,Local_Elevation,Origin_Plot,Destination_Plot,meanFlux,sdFlux,meanSM,meanT5,meanT20
2018-05-02T15:43:43Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.005,0.586898628,0.5425,19.12599178,12.3
2018-05-15T19:32:58Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.735,1.081873375,0.542967928,19.74813158,14.5
2018-06-08T19:06:32Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.105,0.84145707,0.487428571,19.92203906,16.5
2018-06-21T19:57:37Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.675,0.487903679,0.527414063,22.61984131,18.7
2018-07-12T16:52:14Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,5.195,0.459619408,0.454985491,22.10171489,20.2
2018-07-20T15:13:56Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.695,0.261629509,0.502922078,21.43983317,20.1
2018-08-09T14:56:11Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,5.16,0.721248917,-0.553,23.39868334,21.9
2018-08-24T22:42:39Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.69,0.777817459,0.524928571,21.32478013,20.5
2018-09-10T15:34:14Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,1.205,0.714177849,0.516785714,19.77574483,20.5
2018-10-12T16:57:42Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,0.845,0.244472221,1.689210938,21.30048838,20.7
2019-01-01T23:22:30Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,0.685,0.459619408,0.499785714,10,9.7
2019-03-16T16:35:15Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,0.79,0.381837662,0.489855263,12.9457977,8.5
2019-05-16T17:11:21Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,0.94,0.480832611,0.505342634,14.9143405,13.1
2019-06-07T20:05:38Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.04,1.060660172,0.546,20.04962664,17.4
2019-08-09T18:58:36Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.23,0.084852814,-0.059092105,25.18408265,NA
2019-08-22T19:47:20Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.36,0.240416306,-0.331488839,26.27518222,NA
2019-10-23T15:30:42Z,27,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,1.43,0,-0.174146793,16.04230592,16.3
2018-05-02T15:05:54Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,1.805,0.586898628,0.481,14.26772368,11.7
2018-05-15T18:49:39Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.12,1.400071427,0.4325,18.39584365,15.5
2018-06-08T18:41:54Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.2,1.753624817,0.386203947,18.41434046,16.9
2018-06-21T19:39:38Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,5.285,1.845548699,0.421714286,21.22130814,19.6
2018-07-12T16:02:35Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,5.05,1.456639969,0.402214286,21.42607052,20.1
2018-07-20T16:21:57Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,5.45,0.169705627,0.394750203,21.56081006,19.9
2018-08-09T15:45:01Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.515,0.912167748,-0.553,23.82960887,22
2018-08-24T21:39:29Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.46,1.272792206,0.392485491,21.01232437,20.5
2018-09-10T16:12:20Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.265,0.784888527,0.422527902,19.58658249,19.8
2018-10-12T16:26:00Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.335,0.982878426,1.69055692,19.30059943,20.1
2018-11-02T19:07:22Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,2.055,0.601040764,1.694,16.53168872,14.9
2019-01-01T22:44:31Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,1.825,1.29400541,0.370498884,9.3,8.9
2019-03-16T16:23:59Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,0.88,0.367695526,0.318961437,9.534119939,8.3
2019-05-16T16:23:43Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,2.89,0.989949494,0.363885045,13.66239702,12.9
2019-06-07T19:07:43Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.235,0.883883476,0.377685268,18.85311313,17.4
2019-08-09T19:41:03Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,4.3,1.173797257,0.420417411,22.91451867,NA
2019-08-22T18:47:54Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,5.095,1.393000359,-0.315544819,24.119419,NA
2019-10-23T16:46:04Z,28,Y,N,Trenched,Low,Low,Low,Low,LSLE,LSLE,3.34,1.400071427,-0.180171875,15.9944597,15.2
2018-04-05T16:02:00Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,0.876666667,0.297377426,0.521456101,7.977765693,7.5
2018-05-02T20:09:29Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.435,0.219203102,0.477756899,20.35305063,13.3
2018-05-25T21:17:31Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.34,0.777817459,0.506514509,22.47044552,17.6
2018-06-12T20:35:06Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.825,2.397091988,0.440357143,19.48299675,17.5
2018-07-05T19:13:58Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.105,1.265721138,0.496214286,27.6456247,23.1
2018-07-16T21:06:26Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,6.365,1.605132393,0.426495028,25.45251897,22
2018-08-06T15:21:12Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,4.645,0.629325035,0.502,23.8131455,22.5
2018-08-16T17:58:28Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,4.365,0.784888527,0.467628348,24.12981514,22.2
2018-10-05T19:49:49Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.525,0.827314934,1.682513393,19.99579728,20.1
2018-11-01T15:50:14Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.065,0.205060967,1.689071429,13.42490422,12.8
2019-03-12T16:43:45Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,0.955,0.502045815,0.504658306,7.422445724,5.6
2019-05-21T14:51:28Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,0.785,0.275771645,0.556,17.20389063,16.7
2019-06-12T17:21:22Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.9,2.48901587,0.543071429,19.09594521,17.6
2019-07-03T14:58:18Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,-11.465,13.72494262,0.541921053,22.0433861,20.6
2019-07-29T15:58:32Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.37,0.070710678,0.473785714,23.95939996,22.4
2019-08-21T14:44:39Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.19,0.070710678,-0.258469984,23.51126809,23
2019-10-18T15:43:50Z,29,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.08,0.424264069,-0.112342634,13.17628521,14.3
2018-04-05T16:33:56Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.623333333,0.466082968,0.467609375,7.787604505,7.7
2018-05-02T19:31:59Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.915,0.6151829,0.492,19.16224239,13.2
2018-05-25T21:49:15Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.26,0.975807358,0.464785714,22.00119024,17.6
2018-06-12T20:55:38Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.895,1.110157646,0.457691964,20.06027577,17.6
2018-07-05T20:32:00Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,10.555,1.845548699,0.402532468,27.12866763,23.8
2018-07-16T20:33:27Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.85,1.286934342,0.201414063,25.73033989,22.3
2018-08-06T15:59:34Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.385,0.883883476,0.411414063,25.06474056,22.8
2018-10-05T19:17:05Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.525,0.657609307,1.691128348,19.80161769,20.4
2018-11-01T17:20:46Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.955,0.445477272,1.694072368,13.94201028,13
2018-12-07T20:54:55Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.02,0.240416306,0.498658306,5.1,6.5
2019-03-12T16:02:21Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,0.79,0.353553391,0.525414063,5.491416118,5.5
2019-05-21T15:17:53Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.08,1.244507935,0.458342634,17.61095688,16.6
2019-06-12T16:20:41Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,4.555,1.52027958,0.422,18.93686225,18
2019-07-03T14:29:27Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,-2.165,1.675843071,0.355755757,22.58085526,20.8
2019-07-29T16:58:00Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,8.14,0.636396103,0.32044308,25.0381738,22.8
2019-08-21T16:30:18Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,10.06,2.022325394,-0.31836801,24.80123314,23.4
2019-10-18T17:23:08Z,30,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.115,1.6475588,-0.145300223,14.41144907,15.1
2018-04-06T16:06:31Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.916666667,0.438786205,0.346675595,9.155032062,7.8
2018-05-02T19:03:07Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,4.835,0.360624458,0.389199777,19.68896926,13.5
2018-06-12T21:39:15Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.19,0.480832611,0.355765625,18.92935572,17.4
2018-07-05T21:26:04Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,8.705,0.374766594,0.143489854,26.58067928,23.4
2018-07-16T19:41:32Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,8.645,1.166726189,0.084928571,25.43709669,21.9
2018-08-06T16:43:13Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.35,0.169705627,0.418857143,25.49889752,22.7
2018-08-16T18:45:22Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,6.245,0.346482323,0.320414063,25.3662084,22.6
2018-10-05T18:17:21Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.825,0.346482323,1.691782895,19.04,20.1
2018-11-01T14:59:38Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.58,0.127279221,1.688414063,13.5867289,13
2018-12-07T18:14:06Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.24,0.67882251,0.435585937,5,6.5
2019-03-12T15:02:13Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.18,0.692964646,0.420065789,6.319240132,6.2
2019-05-21T16:23:42Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.91,0.848528137,0.404558799,18.46605592,17.1
2019-06-12T15:03:18Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,4.395,1.223294731,0.357428571,18.22636597,17.9
2019-07-29T17:42:27Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,9.285,4.277996026,0.106085938,25.92461029,23
2019-08-21T16:13:57Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.885,0.190918831,-0.298671875,25.0734517,23.2
2019-10-18T17:05:35Z,31,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.22,0.608111832,-0.160658482,13.58740625,13.5
2018-04-06T15:19:41Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.223333333,0.309892454,0.519,8.329692308,7.5
2018-05-02T19:24:07Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.6,0.381837662,0.4935,18.54237084,12.3
2018-06-12T21:19:15Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.445,0.431335137,0.461842634,19.29592553,17.2
2018-07-05T20:46:11Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,10.635,1.209152596,0.488421266,26.769264,23.3
2018-07-16T20:24:27Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,8.085,1.138441918,0.447513393,25.90819714,22.2
2018-08-06T16:19:20Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,4.425,0.346482323,0.482928571,24.90639671,22.3
2018-08-16T16:37:59Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,5.3,0.042426407,0.461928571,24.31652689,22.3
2018-10-05T18:44:20Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,3.69,0.212132034,1.690685268,20.00932975,20.4
2018-11-01T17:29:04Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.03,0.084852814,1.693,14.05837155,13.1
2019-03-12T15:27:12Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,1.13,0.480832611,0.507927632,6.064790296,6
2019-05-21T15:50:41Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,6.38,0.424264069,0.45315625,17.90912013,16.6
2019-06-12T15:53:55Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,7.5775,1.493192888,0.503756785,18.07643586,17.9
2019-07-29T16:53:12Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,11.635,1.944543648,0.440454359,24.53845107,22.5
2019-08-21T15:49:43Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,9.455,1.265721138,-0.327247768,24.22924239,23.3
2019-10-18T16:41:54Z,32,Y,N,Trenched,Low,Low,High,Low,LSLE,HSLE,2.035,0.007071068,-0.117925576,13.51048725,14.9
2018-05-02T18:01:18Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.215,0.855599205,0.372414063,23.72382599,13.8
2018-05-15T15:39:12Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.555,1.166726189,0.420755757,19.12807484,16.5
2018-06-08T16:47:42Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.395,0.275771645,0.373357143,19.23514722,17.6
2018-06-21T16:15:51Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.725,1.138441918,0.334642857,22.5793959,20.7
2018-07-16T16:46:22Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,6.595,0.035355339,0.17855692,27.12808726,21.5
2018-07-20T18:32:48Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.66,0.466690476,0.277313616,23.19270394,21.3
2018-08-09T20:19:33Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.075,0.28991378,-0.553,25.69786425,23.5
2018-08-24T20:43:47Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.85,0.098994949,0.423485491,21.96358198,21.2
2018-09-10T19:14:29Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.855,0.685893578,0.404428571,20.82986891,20.7
2018-10-12T15:03:19Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.105,0.120208153,1.684357143,19.51727192,21.3
2018-11-02T17:02:29Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.185,0.685893578,1.693928571,18.43720089,16.9
2019-01-01T21:45:50Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.845,0.912167748,0.42165625,10.3,9.4
2019-03-16T17:31:55Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.765,0.431335137,0.425486431,11.14310732,9.6
2019-05-16T15:27:31Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.92,3.280975465,0.406842634,14.23589468,13.9
2019-06-07T16:31:06Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,6.87,2.2627417,0.374072368,20.26306949,18.7
2019-08-09T18:37:24Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,6.715,1.265721138,0.438482143,24.90094399,NA
2019-08-22T15:57:20Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,10.155,0.982878426,-0.219700893,24.4289096,NA
2019-09-20T18:33:03Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.41,0.593969696,-0.27206949,20.66357607,20
2019-10-23T20:14:20Z,33,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.045,0.685893578,-0.241878289,19.56136431,16.7
2018-05-02T17:10:03Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.02,2.333452378,0.399428571,19.18569176,12.4
2018-05-15T15:23:49Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.605,0.091923882,0.404857143,19.09121875,15.6
2018-06-08T16:31:42Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.43,0.197989899,0.407142857,19.47875112,16.9
2018-06-21T15:58:40Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,6.07,0.183847763,0.395914063,21.93286749,19.8
2018-07-16T16:34:38Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.45,0.098994949,0.080871652,24.67196855,20.4
2018-07-20T18:44:47Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.575,0.28991378,0.365357143,21.70486485,20.2
2018-08-09T20:03:55Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.335,0.120208153,-0.553,25.68443304,22.9
2018-08-24T20:29:38Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.77,0.466690476,0.414357143,22.07770089,20.6
2018-09-10T18:59:58Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.53,0.395979797,0.385399554,20.42908573,20.1
2018-10-12T14:52:12Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.14,0.608111832,1.688785714,18.11888555,20.9
2018-11-02T16:46:34Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.0525,0.789994726,1.694250661,17.72696829,16.1
2019-01-01T21:32:04Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.955,0.035355339,0.436834704,10.6,9.6
2019-03-16T17:45:45Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,0.695,0.332340187,0.429730263,10.2225259,8.6
2019-05-16T15:14:16Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.13,1.13137085,0.428914063,13.42225883,13
2019-06-07T16:12:33Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.18,0.466690476,0.414584615,20.0657988,18.4
2019-08-09T18:27:29Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.705,1.279863274,1.695986842,23.75694613,NA
2019-08-22T15:41:02Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,8.16,0.268700577,-0.084015625,24.1681248,NA
2019-09-20T18:37:42Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.66,0.254558441,-0.270873884,20.48903176,18.4
2019-10-23T19:54:50Z,34,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.135,1.435426766,0.173710115,16.92522368,16.2
2018-05-02T17:21:27Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.63,0.254558441,0.451428571,15.88423438,12.3
2018-05-15T15:05:33Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,8.795,3.585031381,0.414,17.62087171,15.2
2018-06-08T16:09:18Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,9.68,4.794183976,0.412857143,18.08419643,16.7
2018-06-21T15:41:35Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,9.45,3.450681092,0.403828125,21.26282478,19.5
2018-07-16T16:21:39Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,7.57,1.569777054,0.146300223,23.03954353,20.3
2018-07-20T19:05:55Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.505,0.784888527,0.307157366,21.95410369,20.4
2018-08-09T19:40:23Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.99,0.070710678,-0.553,24.53820373,22.4
2018-08-24T20:08:34Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.425,0.318198052,0.29655692,21.89759507,21
2018-09-10T19:18:54Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.435,0.261629509,0.462613839,21.44498184,20.6
2018-10-12T14:33:24Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.095,0.219203102,1.688485491,19.48832468,20.7
2018-11-02T16:23:42Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.385,0.6151829,1.694,17.55210633,16.2
2018-11-21T17:28:27Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.03,1.35764502,-0.103478618,11.49505962,11.3
2019-01-01T21:14:43Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.395,0.219203102,0.456611431,10.6,10
2019-03-16T18:06:17Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,0.725,0.233345238,0.391018914,12.48860156,9.3
2019-05-16T14:54:20Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.84,1.48492424,0.371242188,13.52746865,13
2019-06-07T15:43:19Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.68,1.612203461,0.453196957,19.11521258,17.8
2019-08-09T18:10:39Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.795,0.403050865,1.539664063,22.8486986,NA
2019-08-22T15:16:42Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.96,2.008183259,-0.316460938,23.5612642,NA
2019-09-20T19:06:13Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.905,0.487903679,-0.268148849,20.16967434,19.6
2019-10-23T19:34:27Z,35,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.865,0.586898628,-0.227070313,18.22463734,16.8
2018-05-02T17:42:56Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.935,0.417193001,0.391857143,20.37624087,12.4
2018-05-15T14:32:22Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,7.555,2.255670632,0.323953125,17.8413273,15.5
2018-06-08T15:38:32Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,10.42,2.474873734,0.426683388,18.42155222,16.6
2018-06-21T15:06:26Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,16.9499995,4.963888897,0.512855263,21.71194285,19.3
2018-07-16T15:52:18Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,8.395,1.661700936,0.320928571,22.90896134,20.3
2018-07-20T19:25:56Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,7.31,2.022325394,0.333228795,21.64717421,20.3
2018-08-09T19:15:30Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,12.33,0.947523087,-0.553,24.97878764,22.8
2018-08-24T19:50:59Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.205,0.756604256,0.305614955,21.68322362,20.8
2018-09-10T19:44:06Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,6.01,0.763675324,0.440214286,20.71720931,20.4
2018-10-12T14:11:28Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,10.21,2.969848481,1.687485491,18.35441244,20.7
2018-11-02T16:05:35Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,10.81,0.197989899,1.692628348,17.57369338,16
2018-11-21T17:03:16Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,1.73,0.381837662,-0.074536595,10.33264063,11.3
2019-01-01T20:57:34Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,5.685,2.015254326,0.463414063,11.3,10.7
2019-03-16T18:26:43Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.21,1.866761902,0.333142857,12.49858634,9.6
2019-05-16T14:34:01Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.665,0.784888527,0.199585937,13.63313109,13.1
2019-06-07T15:13:38Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,4.805,0.091923882,0.280460938,20.21043462,17.8
2019-08-09T17:53:29Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,7.73,0.042426407,1.695887336,24.12540173,NA
2019-08-22T14:53:17Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,9.045,0.346482323,-0.297116071,23.95297443,NA
2019-09-20T19:24:03Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,2.555,0.190918831,-0.275830181,22.34925493,20.1
2019-10-23T19:11:35Z,36,Y,N,Trenched,Low,Low,Mid,Low,LSLE,MSLE,3.82,0.353553391,-0.269244243,22.91023643,17.2
2018-05-03T18:42:40Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,6.875,0.756604256,0.308728618,22.2746838,15
2018-05-25T20:52:37Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,7.86,0.169705627,0.449,21.77023326,17.8
2018-06-12T22:37:57Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,8.95,0.763675324,0.428914063,18.70314752,17.3
2018-07-05T16:41:54Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,10.295,0.304055916,0.2745,25.83540635,23.1
2018-07-18T15:42:29Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,7.56,0.240416306,0.355457589,22.68266021,21.7
2018-08-06T17:50:00Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,12.31,4.765899705,0.4295,25.59733766,22.8
2018-10-09T15:03:48Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,5.87,0.268700577,1.697979852,22.09193668,21
2018-11-01T17:37:20Z,37,N,Y,Trenched,High,Low,High,Mid,HSLE,HSME,4.79,1.103086579,1.691414063,15.1469116,13.2
